analysis_version,variant_label,policy_sha256,policy_serialized,retirement_result_delta_multiplier,retirement_updates_participation,probable_duplicate_mode,tour,selection_step,candidate,model,window,matches,brier_score,log_loss,accuracy,selected_surface_parameters
rating-history-sensitivities-v1,probable_duplicates_skip_all,51fdd452efca4af4bc8361ee9d4d8629d1c9cc7db988380175683ee9c8aef7ae,"{""family"":""probable_duplicate"",""label"":""probable_duplicates_skip_all"",""probable_duplicate_mode"":""skip_all"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":1.0,""retirement_updates_participation"":true,""schema_version"":1}",1.0,True,skip_all,WTA,overall,k24-rank-half1095-w0.5-no-bof,overall_elo,1978-1982,13582,0.20350218617262752,0.5906173330914686,0.6774407303784421,False
rating-history-sensitivities-v1,probable_duplicates_skip_all,51fdd452efca4af4bc8361ee9d4d8629d1c9cc7db988380175683ee9c8aef7ae,"{""family"":""probable_duplicate"",""label"":""probable_duplicates_skip_all"",""probable_duplicate_mode"":""skip_all"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":1.0,""retirement_updates_participation"":true,""schema_version"":1}",1.0,True,skip_all,WTA,overall,k24-rank-half1095-w0.5-no-bof,overall_elo,1983-1987,10585,0.20247820733836525,0.5875549897977441,0.6788852149267832,False
rating-history-sensitivities-v1,probable_duplicates_skip_all,51fdd452efca4af4bc8361ee9d4d8629d1c9cc7db988380175683ee9c8aef7ae,"{""family"":""probable_duplicate"",""label"":""probable_duplicates_skip_all"",""probable_duplicate_mode"":""skip_all"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":1.0,""retirement_updates_participation"":true,""schema_version"":1}",1.0,True,skip_all,WTA,overall,k24-rank-half1095-w0.5-bof,overall_elo,1978-1982,13582,0.20350218617262752,0.5906173330914686,0.6774407303784421,False
rating-history-sensitivities-v1,probable_duplicates_skip_all,51fdd452efca4af4bc8361ee9d4d8629d1c9cc7db988380175683ee9c8aef7ae,"{""family"":""probable_duplicate"",""label"":""probable_duplicates_skip_all"",""probable_duplicate_mode"":""skip_all"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":1.0,""retirement_updates_participation"":true,""schema_version"":1}",1.0,True,skip_all,WTA,overall,k24-rank-half1095-w0.5-bof,overall_elo,1983-1987,10585,0.20247820733836525,0.5875549897977441,0.6788852149267832,False
rating-history-sensitivities-v1,probable_duplicates_skip_all,51fdd452efca4af4bc8361ee9d4d8629d1c9cc7db988380175683ee9c8aef7ae,"{""family"":""probable_duplicate"",""label"":""probable_duplicates_skip_all"",""probable_duplicate_mode"":""skip_all"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":1.0,""retirement_updates_participation"":true,""schema_version"":1}",1.0,True,skip_all,WTA,overall,k24-rank-half1825-w0.5-no-bof,overall_elo,1978-1982,13582,0.2010862993463328,0.5843509260833674,0.6821528493594463,False
rating-history-sensitivities-v1,probable_duplicates_skip_all,51fdd452efca4af4bc8361ee9d4d8629d1c9cc7db988380175683ee9c8aef7ae,"{""family"":""probable_duplicate"",""label"":""probable_duplicates_skip_all"",""probable_duplicate_mode"":""skip_all"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":1.0,""retirement_updates_participation"":true,""schema_version"":1}",1.0,True,skip_all,WTA,overall,k24-rank-half1825-w0.5-no-bof,overall_elo,1983-1987,10585,0.20113637469436374,0.5834597224610244,0.6783183750590458,False
rating-history-sensitivities-v1,probable_duplicates_skip_all,51fdd452efca4af4bc8361ee9d4d8629d1c9cc7db988380175683ee9c8aef7ae,"{""family"":""probable_duplicate"",""label"":""probable_duplicates_skip_all"",""probable_duplicate_mode"":""skip_all"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":1.0,""retirement_updates_participation"":true,""schema_version"":1}",1.0,True,skip_all,WTA,overall,k24-rank-half1825-w0.5-bof,overall_elo,1978-1982,13582,0.2010862993463328,0.5843509260833674,0.6821528493594463,False
rating-history-sensitivities-v1,probable_duplicates_skip_all,51fdd452efca4af4bc8361ee9d4d8629d1c9cc7db988380175683ee9c8aef7ae,"{""family"":""probable_duplicate"",""label"":""probable_duplicates_skip_all"",""probable_duplicate_mode"":""skip_all"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":1.0,""retirement_updates_participation"":true,""schema_version"":1}",1.0,True,skip_all,WTA,overall,k24-rank-half1825-w0.5-bof,overall_elo,1983-1987,10585,0.20113637469436374,0.5834597224610244,0.6783183750590458,False
rating-history-sensitivities-v1,probable_duplicates_skip_all,51fdd452efca4af4bc8361ee9d4d8629d1c9cc7db988380175683ee9c8aef7ae,"{""family"":""probable_duplicate"",""label"":""probable_duplicates_skip_all"",""probable_duplicate_mode"":""skip_all"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":1.0,""retirement_updates_participation"":true,""schema_version"":1}",1.0,True,skip_all,WTA,overall,k32-fixed-half0-w0.5-no-bof,overall_elo,1978-1982,13582,0.19687238315584724,0.5750030112837788,0.6926814902076277,False
rating-history-sensitivities-v1,probable_duplicates_skip_all,51fdd452efca4af4bc8361ee9d4d8629d1c9cc7db988380175683ee9c8aef7ae,"{""family"":""probable_duplicate"",""label"":""probable_duplicates_skip_all"",""probable_duplicate_mode"":""skip_all"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":1.0,""retirement_updates_participation"":true,""schema_version"":1}",1.0,True,skip_all,WTA,overall,k32-fixed-half0-w0.5-no-bof,overall_elo,1983-1987,10585,0.19959562092882369,0.5791417423888152,0.6816249409541805,False
rating-history-sensitivities-v1,probable_duplicates_skip_all,51fdd452efca4af4bc8361ee9d4d8629d1c9cc7db988380175683ee9c8aef7ae,"{""family"":""probable_duplicate"",""label"":""probable_duplicates_skip_all"",""probable_duplicate_mode"":""skip_all"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":1.0,""retirement_updates_participation"":true,""schema_version"":1}",1.0,True,skip_all,WTA,overall,k32-fixed-half0-w0.5-bof,overall_elo,1978-1982,13582,0.19687238315584724,0.5750030112837788,0.6926814902076277,False
rating-history-sensitivities-v1,probable_duplicates_skip_all,51fdd452efca4af4bc8361ee9d4d8629d1c9cc7db988380175683ee9c8aef7ae,"{""family"":""probable_duplicate"",""label"":""probable_duplicates_skip_all"",""probable_duplicate_mode"":""skip_all"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":1.0,""retirement_updates_participation"":true,""schema_version"":1}",1.0,True,skip_all,WTA,overall,k32-fixed-half0-w0.5-bof,overall_elo,1983-1987,10585,0.19959562092882369,0.5791417423888152,0.6816249409541805,False
rating-history-sensitivities-v1,probable_duplicates_skip_all,51fdd452efca4af4bc8361ee9d4d8629d1c9cc7db988380175683ee9c8aef7ae,"{""family"":""probable_duplicate"",""label"":""probable_duplicates_skip_all"",""probable_duplicate_mode"":""skip_all"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":1.0,""retirement_updates_participation"":true,""schema_version"":1}",1.0,True,skip_all,WTA,overall,k32-fixed-half1095-w0.5-no-bof,overall_elo,1978-1982,13582,0.20084286490996967,0.5839425526819341,0.6800176704461788,False
rating-history-sensitivities-v1,probable_duplicates_skip_all,51fdd452efca4af4bc8361ee9d4d8629d1c9cc7db988380175683ee9c8aef7ae,"{""family"":""probable_duplicate"",""label"":""probable_duplicates_skip_all"",""probable_duplicate_mode"":""skip_all"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":1.0,""retirement_updates_participation"":true,""schema_version"":1}",1.0,True,skip_all,WTA,overall,k32-fixed-half1095-w0.5-no-bof,overall_elo,1983-1987,10585,0.1995358003403935,0.580037142274195,0.6819083608880492,False
rating-history-sensitivities-v1,probable_duplicates_skip_all,51fdd452efca4af4bc8361ee9d4d8629d1c9cc7db988380175683ee9c8aef7ae,"{""family"":""probable_duplicate"",""label"":""probable_duplicates_skip_all"",""probable_duplicate_mode"":""skip_all"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":1.0,""retirement_updates_participation"":true,""schema_version"":1}",1.0,True,skip_all,WTA,overall,k32-fixed-half1095-w0.5-bof,overall_elo,1978-1982,13582,0.20084286490996967,0.5839425526819341,0.6800176704461788,False
rating-history-sensitivities-v1,probable_duplicates_skip_all,51fdd452efca4af4bc8361ee9d4d8629d1c9cc7db988380175683ee9c8aef7ae,"{""family"":""probable_duplicate"",""label"":""probable_duplicates_skip_all"",""probable_duplicate_mode"":""skip_all"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":1.0,""retirement_updates_participation"":true,""schema_version"":1}",1.0,True,skip_all,WTA,overall,k32-fixed-half1095-w0.5-bof,overall_elo,1983-1987,10585,0.1995358003403935,0.580037142274195,0.6819083608880492,False
rating-history-sensitivities-v1,probable_duplicates_skip_all,51fdd452efca4af4bc8361ee9d4d8629d1c9cc7db988380175683ee9c8aef7ae,"{""family"":""probable_duplicate"",""label"":""probable_duplicates_skip_all"",""probable_duplicate_mode"":""skip_all"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":1.0,""retirement_updates_participation"":true,""schema_version"":1}",1.0,True,skip_all,WTA,overall,k32-fixed-half1825-w0.5-no-bof,overall_elo,1978-1982,13582,0.19860238878564362,0.5782126335353179,0.6872331026358416,False
rating-history-sensitivities-v1,probable_duplicates_skip_all,51fdd452efca4af4bc8361ee9d4d8629d1c9cc7db988380175683ee9c8aef7ae,"{""family"":""probable_duplicate"",""label"":""probable_duplicates_skip_all"",""probable_duplicate_mode"":""skip_all"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":1.0,""retirement_updates_participation"":true,""schema_version"":1}",1.0,True,skip_all,WTA,overall,k32-fixed-half1825-w0.5-no-bof,overall_elo,1983-1987,10585,0.19822383815128947,0.5761113531240041,0.683419933868682,False
rating-history-sensitivities-v1,probable_duplicates_skip_all,51fdd452efca4af4bc8361ee9d4d8629d1c9cc7db988380175683ee9c8aef7ae,"{""family"":""probable_duplicate"",""label"":""probable_duplicates_skip_all"",""probable_duplicate_mode"":""skip_all"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":1.0,""retirement_updates_participation"":true,""schema_version"":1}",1.0,True,skip_all,WTA,overall,k32-fixed-half1825-w0.5-bof,overall_elo,1978-1982,13582,0.19860238878564362,0.5782126335353179,0.6872331026358416,False
rating-history-sensitivities-v1,probable_duplicates_skip_all,51fdd452efca4af4bc8361ee9d4d8629d1c9cc7db988380175683ee9c8aef7ae,"{""family"":""probable_duplicate"",""label"":""probable_duplicates_skip_all"",""probable_duplicate_mode"":""skip_all"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":1.0,""retirement_updates_participation"":true,""schema_version"":1}",1.0,True,skip_all,WTA,overall,k32-fixed-half1825-w0.5-bof,overall_elo,1983-1987,10585,0.19822383815128947,0.5761113531240041,0.683419933868682,False
rating-history-sensitivities-v1,probable_duplicates_skip_all,51fdd452efca4af4bc8361ee9d4d8629d1c9cc7db988380175683ee9c8aef7ae,"{""family"":""probable_duplicate"",""label"":""probable_duplicates_skip_all"",""probable_duplicate_mode"":""skip_all"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":1.0,""retirement_updates_participation"":true,""schema_version"":1}",1.0,True,skip_all,WTA,overall,k32-rank-half0-w0.5-no-bof,overall_elo,1978-1982,13582,0.19687238315584724,0.5750030112837788,0.6926814902076277,False
rating-history-sensitivities-v1,probable_duplicates_skip_all,51fdd452efca4af4bc8361ee9d4d8629d1c9cc7db988380175683ee9c8aef7ae,"{""family"":""probable_duplicate"",""label"":""probable_duplicates_skip_all"",""probable_duplicate_mode"":""skip_all"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":1.0,""retirement_updates_participation"":true,""schema_version"":1}",1.0,True,skip_all,WTA,overall,k32-rank-half0-w0.5-no-bof,overall_elo,1983-1987,10585,0.20166821477164923,0.5847988584002051,0.6795465281058101,False
rating-history-sensitivities-v1,probable_duplicates_skip_all,51fdd452efca4af4bc8361ee9d4d8629d1c9cc7db988380175683ee9c8aef7ae,"{""family"":""probable_duplicate"",""label"":""probable_duplicates_skip_all"",""probable_duplicate_mode"":""skip_all"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":1.0,""retirement_updates_participation"":true,""schema_version"":1}",1.0,True,skip_all,WTA,overall,k32-rank-half0-w0.5-bof,overall_elo,1978-1982,13582,0.19687238315584724,0.5750030112837788,0.6926814902076277,False
rating-history-sensitivities-v1,probable_duplicates_skip_all,51fdd452efca4af4bc8361ee9d4d8629d1c9cc7db988380175683ee9c8aef7ae,"{""family"":""probable_duplicate"",""label"":""probable_duplicates_skip_all"",""probable_duplicate_mode"":""skip_all"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":1.0,""retirement_updates_participation"":true,""schema_version"":1}",1.0,True,skip_all,WTA,overall,k32-rank-half0-w0.5-bof,overall_elo,1983-1987,10585,0.20166821477164923,0.5847988584002051,0.6795465281058101,False
rating-history-sensitivities-v1,probable_duplicates_skip_all,51fdd452efca4af4bc8361ee9d4d8629d1c9cc7db988380175683ee9c8aef7ae,"{""family"":""probable_duplicate"",""label"":""probable_duplicates_skip_all"",""probable_duplicate_mode"":""skip_all"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":1.0,""retirement_updates_participation"":true,""schema_version"":1}",1.0,True,skip_all,WTA,overall,k32-rank-half1095-w0.5-no-bof,overall_elo,1978-1982,13582,0.20084286490996967,0.5839425526819341,0.6800176704461788,False
rating-history-sensitivities-v1,probable_duplicates_skip_all,51fdd452efca4af4bc8361ee9d4d8629d1c9cc7db988380175683ee9c8aef7ae,"{""family"":""probable_duplicate"",""label"":""probable_duplicates_skip_all"",""probable_duplicate_mode"":""skip_all"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":1.0,""retirement_updates_participation"":true,""schema_version"":1}",1.0,True,skip_all,WTA,overall,k32-rank-half1095-w0.5-no-bof,overall_elo,1983-1987,10585,0.20057287003313537,0.582342989487977,0.6789796882380728,False
rating-history-sensitivities-v1,probable_duplicates_skip_all,51fdd452efca4af4bc8361ee9d4d8629d1c9cc7db988380175683ee9c8aef7ae,"{""family"":""probable_duplicate"",""label"":""probable_duplicates_skip_all"",""probable_duplicate_mode"":""skip_all"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":1.0,""retirement_updates_participation"":true,""schema_version"":1}",1.0,True,skip_all,WTA,overall,k32-rank-half1095-w0.5-bof,overall_elo,1978-1982,13582,0.20084286490996967,0.5839425526819341,0.6800176704461788,False
rating-history-sensitivities-v1,probable_duplicates_skip_all,51fdd452efca4af4bc8361ee9d4d8629d1c9cc7db988380175683ee9c8aef7ae,"{""family"":""probable_duplicate"",""label"":""probable_duplicates_skip_all"",""probable_duplicate_mode"":""skip_all"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":1.0,""retirement_updates_participation"":true,""schema_version"":1}",1.0,True,skip_all,WTA,overall,k32-rank-half1095-w0.5-bof,overall_elo,1983-1987,10585,0.20057287003313537,0.582342989487977,0.6789796882380728,False
